#AÑO,CODFUNCION,CODECOPART,NOMPARTIDA,Inicial,Actual,O
2018.0,2313,22000,MATERIAL FUNGIBLE C.E.D. MAYORES,1200.0,1200.0,0.0
2018.0,2313,22103,COMBUSTIBLE CALEFACCION C.E.D. MAYORES,300.0,1300.0,227.52
2018.0,2313,22601,OBSEQUIOS USUARIOS C.E.D. MAYORES,300.0,300.0,0.0
2018.0,2313,22700,LIMPIEZA EDIFICIO C.E.D. MAYORES,21692.04,21692.04,10922.35
2018.0,2313,22799,GESTION Y MANUNTENCION C.E.D. DE MAYORES,253960.0,253960.0,136438.59
2018.0,2313,62500,EQUIPAMIENTO C.E.D DE MAYORES,6000.0,6000.0,205.7
2018.0,2314,21200,MANTENIMIENTO CENTRO DE MAYORES,3000.0,3000.0,206.0
2018.0,2314,22000,MATERIAL OFICINA CENTRO DE MAYORES,1500.0,1500.0,105.14
2018.0,2314,22001,PRENSA Y REVISTA CENTRO MAYORES,1500.0,1500.0,635.1
2018.0,2314,22105,GASTRONOMIA CENTRO DE MAYORES,10850.0,10850.0,3287.66
2018.0,2314,22601,TROFEOS Y OBSEQUIOS PARA MAYORES,1220.0,1220.0,412.28
2018.0,2314,22609,ACTUACIONES Y ACTIVIDADES  MAYORES,5000.0,5000.0,2255.5
2018.0,2314,22699,GTOS. DIVERSOS CENTRO MAYORES,2050.0,2050.0,69.2
2018.0,2314,22700,LIMPIEZA EDIFICIO PERSONAS MAYORES,7734.36,7734.36,3867.18
2018.0,2314,22701,ORGANIZ. CENTRO MAYORES - CONSERJE,18200.0,18200.0,9900.0
2018.0,2314,22799,TALLERES CONCEJALIA MAYORES,19880.0,19880.0,6654.0
2018.0,2314,24000,"EDICION DE FOLLETOS, CARTELES Y OTROS",300.0,300.0,60.5
2018.0,2314,48000,PREMIOS CONCURSOS PERSONAS MAYORES,900.0,900.0,555.0
2018.0,2314,62500,EQUIPAMIENTO CENTRO DE MAYORES,2000.0,2000.0,0.0
2018.0,2411,12001,RETRIB. BASICAS EMPLEO-A2,49704.05,49704.05,28237.35
2018.0,2411,12004,RETRIB. BASICAS EMPLEO-C2,10209.47,10209.47,5156.58
2018.0,2411,12100,COMPLEMENTO DESTINO EMPLEO,34414.77,34414.77,13475.02
2018.0,2411,12101,COMPL. ESPECIFICO EMPLEO,37832.5,37832.5,15641.76
2018.0,2411,13100,PERSONAL LABORAL TEMPORAL EMPLEO,10410.54,10410.54,0.0
2018.0,2411,15000,PRODUCTIVIDAD FUNCIONARIOS EMPLEO,4956.03,4956.03,0.0
2018.0,2411,16000,SEGURIDAD SOCIAL FUNCIONARIOS EMPLEO,35132.27,35132.27,0.0
2018.0,2411,16001,SEG. SOCIAL PERSONAL LABORAL EMPLEO,171.77,171.77,0.0
2018.0,2411,21200,MANTENIMIENTO EDIFICIO CENTRO LOCAL EMPLEO,100.0,100.0,0.0
2018.0,2411,22000,MATERIAL DE OFICINA EMPLEO,3600.0,3600.0,105.77
2018.0,2411,22100,ENERGIA ELECTRICA EDIFICIOS EMPLEO,3500.0,3500.0,1291.57
2018.0,2411,22601,ATENCIONES PROTOCOLARIAS CONCEJALIA EMPLEO,100.0,100.0,0.0
2018.0,2411,22605,CURSO OPERAC. AUX. DE SERV. ADMTIVOS. AC-2017-1376,0.0,25740.0,10263.47
2018.0,2411,22606,ACCIONES FORMATIVAS COLABOR. CON S.E.F.,2000.0,2000.0,0.0
2018.0,2411,22609,GASTOS DIVERSOS AGUAS MINEROM. Y BALNEARIO,6000.0,6000.0,0.0
2018.0,2411,22699,GTOS. CORRIENTES EMPLEO,8000.0,8000.0,0.0
2018.0,2411,22700,LIMPIEZA EDIFICIOS EMPLEO,9791.88,9791.88,4895.94
2018.0,2411,22799,"PROY. ""ACELERADORA DEL EMPRENDEDOR""",23740.0,120592.06,350.0
2018.0,2411,47000,"CUOTA PARTICIPACION ""INTEGRAL""",12285.66,12285.66,0.0
2018.0,2411,48000,CUOTA SECCION VILLAS TERMALES,1000.0,1000.0,0.0
2018.0,2411,48001,SUBVENCIONES EMPLEO A TAXI,100.0,100.0,0.0
2018.0,2411,62500,EQUIPAMIENTO EMPLEO,1000.0,1000.0,0.0
2018.0,2412,12000,RETRIB. BASICAS IGUALDAD-A1,4047.5,4047.5,4439.12
2018.0,2412,12100,COMPL. DESTINO IGUALDAD,1971.04,1971.04,1660.47
2018.0,2412,12101,COMPL. ESPECIFICO IGUALDAD,1241.91,1241.91,1061.92
2018.0,2412,13000,PERSONAL LABORAL FIJO IGUALDAD,13538.73,13538.73,0.0
2018.0,2412,13100,PERSONAL LABORAL TEMPORAL IGUALDAD,28492.86,28492.86,9419.04
2018.0,2412,15000,PRODUCTIVIDAD FUNCIONARIOS IGUALDAD,272.27,272.27,610.77
2018.0,2412,15001,PRODUCTIVIDAD LABORALES IGUALDAD,1576.18,1576.18,0.0
2018.0,2412,16000,SEGURIDAD SOCIAL FUNCIONARIOS IGUALDAD,2228.96,2228.96,0.0
2018.0,2412,16001,SEG. SOCIAL PERSONAL LABORAL IGUALDAD,13329.67,13329.67,0.0
2018.0,2412,21200,MANTENIMIENTO EDIFICIO VIVERO DE EMPRESAS Y OTR. I,200.0,200.0,0.0
2018.0,2412,22000,MATERIAL DE OFICINA IGUALDAD,1600.0,1600.0,0.0
2018.0,2412,22100,ENERGIA ELECTRICA EDIFICIOS IGUALDAD,4700.0,4700.0,1927.85
2018.0,2412,22105,CENA CONVIVENCIA DIA INTERNAC. DE LA MUJER,100.0,1848.0,1863.0
2018.0,2412,22601,OBSEQUIOS Y OTROS CONCEJAL. IGUALDAD,2000.0,2000.0,1386.66
2018.0,2412,22602,PUBLICIDAD Y PROPAGANDA CONCEJ. IGUALDAD,300.0,300.0,605.0
2018.0,2412,22606,CURSOS DE FORMACION IGUALDAD,13000.0,13000.0,2081.9
2018.0,2412,22609,DIAS INTERNAC. MUJER Y CONTRA VIOLENCIA DE GENERO,10500.0,13500.0,5341.25
2018.0,2412,22699,GTOS. CORRIENTES IGUALDAD Y CAVI,3000.0,3000.0,219.25
2018.0,2412,22700,LIMPIEZA EDIFICIOS MUJER,14434.44,14434.44,7217.22
2018.0,2412,22706,ELABORAC. Y PUESTA EN MARCHA PLAN IGUALDAD,8000.0,8000.0,0.0
2018.0,2412,22799,ACTIV. PROMOCION DEL ASOCIACIONISMO MUJER,3000.0,3000.0,0.0
2018.0,2412,24000,EDICIONES Y PUBLICACIONES CONCEJ. IGUALDAD,700.0,700.0,314.03
2018.0,2412,48001,PREMIOS DIA INTERNACIONAL DE LA MUJER,500.0,500.0,400.0
2018.0,2412,62500,EQUIPAMIENTO VIVERO DE EMPRESAS IGUALDAD,1000.0,1000.0,0.0
2018.0,311,21200,MANTENIMIENTO EDIFICIOS DE SANIDAD,100.0,100.0,0.0
2018.0,311,22609,TALLERES Y CHARLAS DIVULGATIVAS SANIDAD,3000.0,3000.0,0.0
2018.0,311,22700,"DESRATIZACION, DESINSECTACION Y DESINFECCION",15000.0,15000.0,5837.5
2018.0,311,22798,MTO. Y ACTUALIZAC. MICROCHIPS COLEG. VETERINARIOS,650.0,650.0,576.15
2018.0,311,22799,LIMPIEZA EDIFICIOS SANIDAD,7514.16,7514.16,3757.08
2018.0,311,24000,EDICION DE CARTELES Y FOLLETOS SANIDAD,500.0,500.0,0.0
2018.0,311,48000,CONVENIO GESTION AMBULANCIA CRUZ ROJA,51500.0,51500.0,0.0
2018.0,311,62500,EQUIPAMIENTO SANIDAD,100.0,100.0,0.0
2018.0,320,12004,RETRIBUCIONES BASICAS EDUCACION-C2,12897.54,2897.54,0.0
2018.0,320,12005,RETRIB. BASICAS EDUCACION-E,65737.6,65737.6,34434.06
2018.0,320,12100,COMPLEMENTO DESTINO EDUCACION,30625.32,30625.32,11427.17
2018.0,320,12101,COMPLEMENTO ESPECIFICO EDUCACION,57371.11,57371.11,22173.77
2018.0,320,15000,PRODUCTIVIDAD FUNCIONARIOS EDUCACION,6248.68,6248.68,0.0
2018.0,320,16000,SEGURIDAD SOCIAL FUNCIONARIOS EDUCACION,50259.66,50259.66,0.0
2018.0,321,21200,MTO. COLEGIOS,10000.0,10000.0,4752.46
2018.0,321,22100,ENERGIA ELECTRICA EDIFICIOS EDUCACION,78000.0,78000.0,32910.8
2018.0,321,22103,COMBUSTIBLE CALEFACCION C.E.I.P.,24000.0,24000.0,14203.78
2018.0,321,22700,LIMPIEZA EDIFICIOS EDUCACION,360845.52,360845.52,180422.76
2018.0,321,22796,GESTION ESCUELA INFANTIL GLORIA FUERTES,278344.06,278344.06,162367.31
2018.0,321,22797,GESTION ESCUELA INFANTIL Nº 2,46647.18,46647.18,0.0
2018.0,321,22798,GESTION C.A.I. LOS CEREZOS,119352.82,119352.82,69622.49
2018.0,321,63200,OBRAS Y EQUIPAMIENTOS EN COLEGIOS,20000.0,21150.0,3655.05
2018.0,322,22799,MEDIDAS ALTERNATIVAS EXPULSION ALUMNOS,17800.0,17800.0,10356.1
2018.0,322,45000,CONVENIO ESCUELA OFICIAL DE IDIOMAS,4700.0,7700.0,3000.0
2018.0,323,22602,PUBLICACION Y DIFUSION ACTIV. EDUCACION,4500.0,4500.0,3993.0
2018.0,323,22699,GTOS. FUNCIONAM. EVENTOS Y OTROS EDUCACION,4500.0,4500.0,3686.43
2018.0,323,24000,GASTOS DE EDICION Y DISTRIBUCION,3000.0,3000.0,0.0
2018.0,323,45390,SEDE PERMANENTE UNIVERSIDAD DE MURCIA,2000.0,2000.0,0.0
2018.0,323,48001,ASOCIACION INTERNAC. DE CIUDADES EDUCADORAS,220.0,220.0,220.0
2018.0,323,48002,AYUDAS A TRANSPORTE EDUCATIVO-BUS UNIVERSITY,10000.0,10000.0,0.0
2018.0,324,22001,BANCO DE LIBROS,11000.0,11000.0,0.0
2018.0,324,22300,TRANSP. ACTIV. EXTRAESCOLARES Y COMPLEM.,5000.0,5000.0,2304.07
2018.0,324,22601,ATENCIONES PROTOCOLARIAS Y OBSEQUIOS EDUCACION,1500.0,1500.0,1217.34
2018.0,324,22606,"ESCUELA DE VERANO ""EDUCAVERANO 2017""",45000.0,40850.0,7107.0
2018.0,324,22609,TALLERES TEATRO Y CINE Y REFUERZO EDUCATIVO,26000.0,26000.0,23439.25
2018.0,324,22703,PRUEBA PILOTO INVERLINGÜE,15000.0,15000.0,0.0
2018.0,324,22794,"SERV. TRADUCC., MEDIACION, ASESORAM.",35000.0,35000.0,12710.95
2018.0,324,22795,"ACTIV. OCIO Y T. LIBRE ""UN RATITO MAS""",80000.0,80000.0,36562.5
2018.0,324,22796,PROGR. COORD. FAMILIAS NIÑOS CON N.E.A.E.,3000.0,3000.0,2860.0
2018.0,324,22797,"PROGRAMA ""CONECTANDO PEDANIAS""",25000.0,25000.0,19105.32
2018.0,324,22798,"SERVICIO ""ZAMPABUS""",10525.14,10525.14,5061.17
2018.0,324,22799,SERVICIO DE PROXIMIDAD MATUTINO,51086.0,51086.0,19836.98
2018.0,324,48001,"PREMIOS CONC. CUENTOS INFANT. ""JOSE CALERO HERAS""",1500.0,1500.0,770.01
2018.0,324,48002,BECAS ERASMUS E ILA,8000.0,8000.0,7500.0
2018.0,324,48003,A.M.P.A. C.E.I.P. GINES DIAZ-S.CRISTOBAL,1.0,5115.0,0.0
2018.0,324,48004,A.M.P.A. C.E.I.P. SIERRA ESPUÑA,1.0,4093.81,0.0
2018.0,324,48005,A.M.P.A. C.E.I.P. ANTONIO MACHADO,1.0,1814.0,0.0
2018.0,324,48006,A.M.P.A. C.E.I.P. PRINCIPE DE ESPAÑA,1.0,2175.5,0.0
2018.0,324,48007,A.M.P.A. C.E.I.P. NTRA. SRA. DEL ROSARIO,1.0,2735.74,0.0
2018.0,324,48008,A.M.P.A. C.E.I.P. RICARDO CODORNIU,1.0,4255.58,0.0
2018.0,324,48015,PREMIOS A LA CULTURA DEL ESFUERZO,3000.0,3000.0,1350.0
2018.0,324,48016,SUBV. A PROYECTOS EN CENTROS EDUCATIVOS,13000.0,13000.0,0.0
2018.0,324,62300,APARATOS AIRE ACONDICIONADO EN C.EDUCATIVOS,3000.0,3000.0,0.0
2018.0,324,62500,EQUIP. COMPLEMENTARIO CENTROS PUBLICOS,3000.0,3000.0,0.0
2018.0,330,12001,RETRIB. BASICAS CULTURA-A2,36361.94,36361.94,20531.11
2018.0,330,12003,RETRIB. BASICAS CULTURA-C1,29274.06,29274.06,7974.08
2018.0,330,12004,RETRIB. BASICAS CULTURA-C2,27102.44,27102.44,8230.44
2018.0,330,12100,COMPLEM. DESTINO CULTURA,48044.94,38044.94,13848.11
2018.0,330,12101,COMPLEMENTO ESPECIFICO CULTURA,54287.46,34287.46,15449.95
2018.0,330,13000,PERSONAL LABORAL FIJO CULTURA,9105.95,6105.95,0.0
2018.0,330,13100,PERSONAL LABORAL TEMPORAL CULTURA,12070.24,12070.24,5759.92
2018.0,330,15000,PRODUCTIVIDAD FUNCIONARIOS CULTURA,7315.16,7315.16,0.0
2018.0,330,15001,PRODUCTIVIDAD LABORALES CULTURA,341.47,341.47,0.0
2018.0,330,16000,SEGURIDAD SOCIAL FUNCIONARIOS  CULTURA,49301.11,49301.11,0.0
2018.0,330,16001,SEGURIDAD SOCIAL PERS. LABORAL CULTURA,2993.63,2993.63,0.0
2018.0,3321,21600,"MTO. PROGRAMA ""ARCHIVO 3000""",1300.0,1300.0,418.28
2018.0,3321,22001,FONDO BIBLIOGRAFICO,5000.0,5000.0,4774.44
2018.0,3321,22002,MATERIAL DIDACTICO ACTIVIDADES ARCHIVO,1500.0,1500.0,0.0
2018.0,3321,22609,ACTIV. FOMENTO DE  LECTURA Y TALLERES PARA NIÑOS,3000.0,3000.0,393.35
2018.0,3321,22699,GTOS. FUNCIONAMIENTO BIBLIOTECA,2500.0,2500.0,0.0
2018.0,3321,22799,TALLERES BIBLIOTECA Y ARCHIVO,1000.0,1000.0,0.0
2018.0,3321,48000,BECAS SALAS DE ESTUDIO,3000.0,3000.0,249.0
2018.0,3321,48001,PREMIOS CONCURSO ARCHIVO,1000.0,1000.0,0.0
2018.0,333,22601,ATENCIONES PROTOCOLARIAS DEL MUSEO ARQUEOLOGICO,2500.0,2500.0,115.71
2018.0,333,22606,ESTUDIOS MUSEO ARQUEOLOGICO,5050.0,5050.0,0.0
2018.0,333,22609,ACTIVIDADES MUSEO ARQUEOLOGICO LOS BAÑOS,4500.0,4500.0,2200.0
2018.0,333,22699,GTOS. DIVERSOS MUSEO ARQUEOLOGICO LOS BAÑOS,4000.0,4000.0,0.0
2018.0,333,22799,ATENCION PUBLICO Y GUIA DEL MUSEO ARQUEOLOGICO,3000.0,3000.0,0.0
2018.0,334,20200,ARRENDAMIENTOS CINE VELASCO,34000.0,34000.0,16420.39
2018.0,334,21200,MTO. EDIFICIOS CULTURA,6000.0,6000.0,2491.56
2018.0,334,22000,MATERIAL OFICINA CULTURA,500.0,500.0,146.2
2018.0,334,22100,ENERGIA ELECTRICA EDIFICIOS CULTURA,32500.0,32500.0,14064.26
2018.0,334,22300,VIAJES CULTURALES,100.0,100.0,0.0
2018.0,334,22400,SEGUROS EXPOSICIONES CULTURA,600.0,600.0,0.0
2018.0,334,22601,GASTOS PROTOCOLO CULTURA,4500.0,4500.0,996.04
2018.0,334,22602,PUBLICIDAD Y PROPAGANDA CULTURA,0.0,0.0,726.0
2018.0,334,22608,TALLERES CULTURA,11280.0,11280.0,120.0
2018.0,334,22609,TEATRO,30000.0,30000.0,23129.94
2018.0,334,22610,MUSICA,10500.0,10500.0,6217.0
2018.0,334,22611,CINE VERANO Y CURSO CINEMATOGRAFICO,3000.0,3000.0,435.6
2018.0,334,22612,"GASTOS EXPOSICIONES, CONCURSOS Y CERTAMENES CULTUR",10000.0,10000.0,961.75
2018.0,334,22613,JURADOS CERTAMENES CULTURA,2500.0,2500.0,0.0
2018.0,334,22699,GASTOS FUNCIONAMIENTO CULTURA,3500.0,3500.0,46.95
2018.0,334,22700,LIMPIEZA EDIFICIOS CULTURA,82394.16,82394.16,41197.08
2018.0,334,22701,VIGILANCIA Y SEGURIDAD EXPOS. CULTURA,500.0,500.0,0.0
2018.0,334,22799,RAIDER TECNICO CINE VELASCO Y OTRAS SONORIZACIONES,36940.0,36940.0,27844.53
2018.0,334,24000,GASTOS EDICION CULTURA,13000.0,13000.0,2130.7
2018.0,334,24001,"CARTELERIA, EDICIONESY DISEÑOS EXPOSICIONES Y OTR.",2000.0,2000.0,4450.42
2018.0,334,48000,CONVENIO JUNTA DE COFRADIAS,31875.0,31875.0,31875.0
2018.0,334,48002,CONVENIO ESCUELA DE MUSICA,96000.0,96000.0,72311.0
2018.0,334,48003,CONVENIO BANDA DE MUSICA,9000.0,9000.0,0.0
2018.0,334,48004,CONVENIO AGRUPACION CORAL DE ALHAMA,2500.0,2500.0,0.0
2018.0,334,48006,"PREMIOS CERTAMENES A.M.M, P.R. Y TEATRO AMATEUR",15000.0,15000.0,3390.0
2018.0,334,48007,CONVENIO GRUPO FOLKLORICO VILLA DE ALHAMA,4000.0,4000.0,0.0
2018.0,334,48008,CONVENIO GRUPO FOLKLORICO VIRGEN DEL ROSARIO,4000.0,4000.0,0.0
2018.0,334,48009,SUBVENCION A PROYECTOS CREATIVOS CULTURA,3000.0,3000.0,0.0
2018.0,334,48010,SUBV. PARA INSONOR. LOCALES ASOCIACIONES,10000.0,10000.0,0.0
2018.0,334,62500,EQUIPAMIENTO CULTURA,5000.0,5000.0,1236.92
2018.0,336,13100,PERS. L.T. EXCAV.  CASTILLO I y II - 2017 ,0.0,67993.45,81112.96
2018.0,336,13101,RETRIBUC. SEF ARQUEOLOGIA Y ARQUITECT. DEL AGUA,0.0,87402.03,42508.09
2018.0,336,16001,SEG. SOCIAL EXCAVAC.. CASTILLO I y  II - 2017,0.0,27365.45,0.0
2018.0,336,16003,SEG. SOC. SEF: ARQUEOLOGIA Y ARQUITECTURA DEL AGUA,0.0,30616.08,0.0
2018.0,336,22400,SEGURO PARTICIPANTES EN CAMPO DE TRABAJO EL CASTIL,300.0,300.0,0.0
2018.0,336,22696,S.E.F. PROYECTO CASTILLO Y LAS PALERAS,8000.0,8000.0,4043.26
2018.0,336,22697,SEF: ARQUEOLOGIA Y ARQUITECTURA DEL AGUA,8400.0,8400.0,745.97
2018.0,336,22698,"GASTOS CAMPO TRABAJO ""CERRO DEL CASTILLO""",6000.0,6000.0,0.0
2018.0,336,22699,"EXCAV. ARQUEOL., ESTUDIO Y MTO. YACIMIENTOS",6000.0,6000.0,0.0
2018.0,336,22700,CATALOGO E INVENTARIO PIEZAS DEL MUSEO L.B.,0.0,4000.0,0.0
2018.0,336,22799,VISITAS GUIADAS AL CASTILLO Y OTRAS RECREACIONES,2178.0,2178.0,0.0
2018.0,337,12001,RETRIBUCIONES BASICAS JUVENTUD A2,14746.8,14746.8,8301.86
2018.0,337,12003,RETRIB. BASICAS JUVENTUD-C1,13950.1,13950.1,8085.89
2018.0,337,12004,RETRIB. BASICAS JUVENTUD-C2,9692.05,9692.05,5539.87
2018.0,337,12100,COMPLEMENTO DESTINO JUVENTUD,19586.26,19586.26,7992.85
2018.0,337,12101,COMPLEMENTO ESPECIFICO JUVENTUD,24593.99,24593.99,10145.33
2018.0,337,15000,PRODUCTIVIDAD FUNCIONARIOS JUVENTUD,3096.35,3096.35,0.0
2018.0,337,15100,GRATIFICACIONES PERSONAL DE JUVENTUD,0.0,0.0,8257.62
2018.0,337,16000,SEGURIDAD SOCIAL FUNCIONARIOS JUVENTUD,24210.97,24210.97,0.0
2018.0,337,22000,MATERIAL DIDACTICO JUVENTUD,500.0,500.0,61.33
2018.0,337,22101,MATERIALES Y JUEGOS LUDOTECA,500.0,500.0,388.27
2018.0,337,22199,GTOS. FUNCIONAMIENTO JUVENTUD,400.0,400.0,169.4
2018.0,337,22300,TRANSPORTE PARA ACTIVIDADES JUVENILES,1000.0,1000.0,150.0
2018.0,337,22606,CURSOS CONCEJALIA JUVENTUD,7000.0,7000.0,3025.0
2018.0,337,22609,ACTIVIDADES Y PROGRAMAS JUVENILES,13300.0,13300.0,11752.15
2018.0,337,22700,LIMPIEZA EDIFICIOS JUVENTUD,22014.96,22014.96,11007.48
2018.0,337,22709,"CTO. LUDOTECA ""LA COMETA ALEGRE""",13100.0,13100.0,6860.0
2018.0,337,22790,SONORIZ. E ILUMINACIONES ACT. JUVENILES,10178.0,10178.0,4218.06
2018.0,337,22799,CAMPAMENTOS VERANO,6000.0,6000.0,0.0
2018.0,337,48000,CONCURSO C.JUVENTUD,1000.0,1000.0,0.0
2018.0,337,78000,EQUIPAM. LOCAL JOVEN EN CIRCULO INSTRUCT. OBRERO,15000.0,15000.0,0.0
2018.0,338,21000,ACONDICIONAMIENTO ESPACIOS PARA FESTEJOS,0.0,0.0,138.73
2018.0,338,22000,MATERIAL OFICINA Y OTROS GTOS. FESTEJOS,3180.0,3180.0,952.81
2018.0,338,22105,PRODUCTOS ALIMENTICIOS PARA  FESTEJOS,17000.0,23000.0,19019.83
2018.0,338,22199,SUMINISTROS VARIOS ACTIV. FESTEJOS,7600.0,19600.0,14732.31
2018.0,338,22400,SEGUROS POR SUSPENSION CONCIERTOS,2500.0,2500.0,0.0
2018.0,338,22601,PREGON FERIA Y CORREMAYO MAYOR,1500.0,5500.0,4863.09
2018.0,338,22609,"ESPECTACULOS, FESTIVALES, CONCIERTOS Y OTROS",95200.0,95200.0,32384.31
2018.0,338,22698,OTRAS ACTIVIDADES FESTEJOS,19180.0,27180.0,26518.5
2018.0,338,22699,TROFEOS Y OBSEQUIOS FESTEJOS,8620.0,8620.0,2625.25
2018.0,338,22701,SERVICIOS SEGURIDAD EN FESTEJOS,19700.0,19700.0,2122.82
2018.0,338,22797,PIROTECNIA FESTEJOS,6600.0,6600.0,1490.83
2018.0,338,22798,"INFRAESTR., ESCENARIOS, CARPAS,,,, FESTEJOS",22000.0,22000.0,11255.82
2018.0,338,22799,SONORIZACION E ILUMIN. EVENTOS FESTEJOS,39000.0,52000.0,23244.1
2018.0,338,24000,"EDICIONES, DISEÑOS, CARTELERIA FESTEJOS",14400.0,14400.0,6930.28
2018.0,338,48000,CONCURSOS CARTELES ANUNCIADORES FIESTAS,600.0,900.0,600.0
2018.0,338,48001,PREMIOS CARNAVAL,3500.0,3200.0,1760.0
2018.0,338,48002,"PREMIOS MAYOS, CRUCES Y ARROCES",7120.0,7120.0,6990.0
2018.0,338,48003,PREMIOS FERIA,10000.0,10000.0,0.0
2018.0,338,48004,SUBV. A ASOCIACIONES DE BARRIOS,6000.0,6000.0,0.0
2018.0,338,62500,EQUIPAMIENTO FESTEJOS,100.0,100.0,0.0
2018.0,340,12001,RETRIB. BASICAS DEPORTES-A2,6671.05,671.05,0.0
2018.0,340,12003,RETRIB. BASICAS DEPORTES-C1,27900.2,27900.2,14449.15
2018.0,340,12004,RETRIB. BASICAS DEPORTES-C2,4328.61,328.61,0.0
2018.0,340,12100,COMPLEMENTO DESTINO DEPORTES,21073.22,13573.22,5443.61
2018.0,340,12101,COMPLEMENTO ESPECIFICO DEPORTES,23958.23,15458.23,6131.66
2018.0,340,15000,PRODUCTIVIDAD FUNCIONARIOS DEPORTES,3147.42,3147.42,0.0
2018.0,340,16000,SEGURIDAD SOCIAL FUNCIONARIOS DEPORTES,21345.58,21345.58,0.0
2018.0,341,22000,MATERIAL DE OFICINA DEPORTES,300.0,300.0,61.49
2018.0,341,22104,VESTUARIO DEPORTE ESCOLAR MILLA URBANA,3000.0,3000.0,0.0
2018.0,341,22105,CATERING ACTIVIDADES DEPORTIVAS,2000.0,2000.0,0.0
2018.0,341,22199,MATERIAL DEPORTIVO,3000.0,3000.0,1260.19
2018.0,341,22300,TRANSPORTE DEPORTE ESCOLAR Y OTROS,5500.0,5500.0,1914.0
2018.0,341,22400,SEGUROS ACTIVIDADES DEPORTIVAS,800.0,800.0,0.0
2018.0,341,22602,PUBLICIDAD Y PROPAGANDA DEPORTES,500.0,500.0,0.0
2018.0,341,22609,ACTIVIDADES DEPORTIVAS Y ASES. GIMNASIO,54682.32,54682.32,33083.82
2018.0,341,22610,PROGRAMA DEPORTE ESCOLAR,26000.0,26000.0,7260.0
2018.0,341,22699,GTOS. DIVERSOS DEPORTES,13600.0,13600.0,4043.98
2018.0,341,22701,CTO. GESTION INTEGRAL CONSERJERIA,203900.0,203900.0,114556.44
2018.0,341,22799,CTO. GESTION INTEGRAL PISCINA,255123.0,255123.0,138822.85
2018.0,341,24000,"EDICIONES, FOLLETOS Y CARTELERIA DEPORTES",6000.0,6000.0,0.0
2018.0,341,48002,TRANSFERENCIAS PROGRAMA DEPORTES,52000.0,52000.0,0.0
2018.0,341,48003,CONVENIO ASOC. DE CLUBES DEPORTIVOS,35000.0,35000.0,34000.0
2018.0,341,48004,CONVENIO MOTOCLUB ALHAMA,6000.0,6000.0,6000.0
2018.0,3421,21300,MTO. INSTALACIONES DEPORTIVAS,61100.0,61100.0,18672.57
2018.0,3421,22100,ENERGIA ELECTRICA EDIFICIOS DEPORTES,120000.0,120000.0,48763.04
2018.0,3421,22102,GAS PISCINA Y POLIDEPORT. PRAICO,20000.0,55000.0,29420.21
2018.0,3421,22103,COMBUSTIBLE PABELLON Y POLID. GUADALENTIN,11400.0,2400.0,387.08
2018.0,3421,22700,LIMPIEZA EDIFICIOS DEPORTES,110544.48,110544.48,55272.24
2018.0,3421,60900,CONSTRUCC. PABELLON DEPORTIVO EN EL PRAICO,0.0,1380000.0,0.0
2018.0,3421,63200,ADECUACION DE INSTALACIONES DEPORTIVAS,12000.0,22531.42,0.0
2018.0,422,21000,CUOTA MTO. PARQUE INDUSTRIAL,4900.0,4900.0,3204.72
2018.0,422,45100,CONVENIO INDUSTRIALHAMA - FORMACION,3000.0,3000.0,0.0
2018.0,422,48000,CONVENIO ENTIDAD URBANISTICA E.U.C.P.I.A,36000.0,36000.0,36000.0
2018.0,422,62500,EQUIPAMIENTO INDUSTRIA,100.0,100.0,0.0
2018.0,422,75100,CONVENIO INDUSTRIALHAMA - CAPITAL,20000.0,20000.0,0.0
2018.0,430,12001,RETRIB. BASICAS TURISMO Y COMERCIO-A2,15277.65,15277.65,7366.35
2018.0,430,12004,RETRIB. BASICAS TURISMO Y COMERCIO-C2,18090.56,18090.56,5557.07
2018.0,430,12100,COMPL. DESTINO TURISMO Y COMERCIO,19144.07,19144.07,5878.32
2018.0,430,12101,COMPL. ESPEC. TURISMO Y COMERCIO,22165.15,22165.15,4716.25
2018.0,430,13100,PERSONAL LABORAL TEMPORAL TURISMO,0.0,0.0,2071.24
2018.0,430,14300,PERSONAL FUNCIONARIO INTERINO TURISMO,0.0,0.0,0.0
2018.0,430,15000,PRODUCT. FUNC.  TURISMO Y COMERCIO,2800.4,2800.4,0.0
2018.0,430,15100,GRATIFICACIONES PERSONAL TURISMO Y COMERCIO,0.0,0.0,0.0
2018.0,430,16000,SEG. SOCIAL FUNC. TURISMO Y COMERCIO,21220.34,21220.34,0.0
2018.0,4310,22000,"PROGRAMA ""ALHAMA LIMPIA Y RECICLA""",6000.0,6000.0,0.0
2018.0,4310,22100,ENERGIA ELECTRICA EDIFICIOS COMERCIO,1900.0,1900.0,597.68
2018.0,4310,22601,ATENCIONES PROTOCOLARIAS COMERCIO,500.0,500.0,0.0
2018.0,4310,22602,CAMPAÑAS PROMOCIONALES COMERCIO,4000.0,4000.0,0.0
2018.0,4310,22606,CURSO FORMACION COMERCIO Y HOSTELERIA,2000.0,1679.75,0.0
2018.0,4310,22699,GTOS. DIVERSOS COMERCIO,5000.0,5000.0,0.0
2018.0,4310,22700,LIMPIEZA EDIFICIOS COMERCIO,11061.36,11061.36,5530.68
