#IDCONCEPTO,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOCONC,CLAVEESPEC,NOMCONCEPT,Inicial,Modifica,Actual,DRAnul,DRCanc,DROtrasAnul,DRNeto,DR,OI,I,DevI,INeto,Saldo,Deudores,% DR s/ Prev,% I Neto s/ DR
3699.0,2018.0,,,,59901,,CANON SOCAMEX OTROS INGRESOS PATRIMONIALES,0.0,0.0,0.0,0.0,0.0,0.0,31108.25,31108.25,0.0,31108.25,0.0,31108.25,-31108.25,0.0,0.0,100.0
3696.0,2018.0,,,,72001,,IMPLANTACION RECOGIDA BIORESIDUOS,76392.0,0.0,76392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76392.0,0.0,0.0,0.0
3862.0,2018.0,,,,75003,,SUBV CESPED PISTA PADEL,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,3700.0,0.0,3700.0,0.0,3700.0,-3700.0,0.0,0.0,100.0
3703.0,2018.0,,,,75004,,PAVIM. AVDA. CARTAGENA Y OTR. POS 2018/2019,0.0,371265.0,371265.0,0.0,0.0,0.0,185633.0,185633.0,0.0,185633.0,0.0,185633.0,185632.0,0.0,50.0001346747,100.0
3553.0,2018.0,,,,75005,,AMORTIZACION CAMPO CESPED ARTIFICAL,26818.18,0.0,26818.18,0.0,0.0,0.0,26818.18,26818.18,0.0,26818.18,0.0,26818.18,0.0,0.0,100.0,100.0
3685.0,2018.0,,,,75012,,RENOVAC. TEJADOS Y ADECUAC. ACCESOS MERCADO ABASTO,0.0,20000.0,20000.0,0.0,0.0,0.0,20000.0,20000.0,0.0,20000.0,0.0,20000.0,0.0,0.0,100.0,100.0
3684.0,2018.0,,,,75013,,COMPRA DE ASEOS PARA MERCADILLO AMBULANTE,0.0,14000.0,14000.0,0.0,0.0,0.0,14000.0,14000.0,0.0,14000.0,0.0,14000.0,0.0,0.0,100.0,100.0
3686.0,2018.0,,,,75014,,REPARACION PISTA ATLETISMO,0.0,100000.0,100000.0,0.0,0.0,0.0,100000.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,0.0,100.0,100.0
3688.0,2018.0,,,,75016,,PISTA DE PADEL POLIDEP.PRAICO,0.0,0.0,0.0,0.0,0.0,0.0,4003.9,4003.9,0.0,4003.9,0.0,4003.9,-4003.9,0.0,0.0,100.0
3869.0,2018.0,,,,77000,,CONSTRUCCION PABELLON DEPORTIVO ZONA PRAICO,0.0,1380000.0,1380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380000.0,0.0,0.0,0.0
3638.0,2018.0,,,,87000,,REMANENTE DE TESORERIA PARA GASTOS GENERALES,0.0,1306812.72,1306812.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306812.72,0.0,0.0,0.0
3637.0,2018.0,,,,87010,,REMANENTE DE TESORERIA PARA GASTOS CON FINANC. AFE,0.0,4566543.06,4566543.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566543.06,0.0,0.0,0.0
