#IDPARTIDA,ANYPPTO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
,2012.0,,,230,22612,,PROG. ATENCION A OTROS COLECTIVOS. PSICOSOCIAL,7000.0,7000.0,,,6464.61,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22614,,PROYECTO APOYO A LA FAMILIA,20000.0,9000.0,,,8433.75,,,,,-11000.0,,,,,,,,,,,,,
,2012.0,,,230,22615,,PROG. VOLUNTARIADO,29000.0,29000.0,,,11291.53,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22699,,GASTO CORRIENTE SERVICIOS SOCIALES,3500.0,2371.24,,,451.46,,,,,-1128.76,,,,,,,,,,,,,
,2012.0,,,230,22706,,CTOS. S. SOCIALES,93871.21,93871.21,,,75649.44,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22709,,AYUDA A DOMICILIO (ORD. Y EXTRAOR.),150000.0,150000.0,,,74392.78,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22710,,TELEASISTENCIA,31000.0,31000.0,,,29281.11,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,22711,,SERV. COMIDAS A DOMICILIO Y ENVASES,47000.0,47000.0,,,28402.65,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,48000,,AYUDAS DE EMERGENCIA SOCIAL,40000.0,58000.0,,,55223.13,,,,,18000.0,,,,,,,,,,,,,
,2012.0,,,230,48001,,AYUDAS COMEDOR Y CUOTAS E.INFANTIL,20000.0,20000.0,,,15992.5,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,48002,,SUBVENCION A PROYECTOS SOCIALES,19100.0,14100.0,,,14012.5,,,,,-5000.0,,,,,,,,,,,,,
,2012.0,,,230,48003,,SUBVENCION ASOCIACION FRANCISCO MUNUERA,5000.0,5000.0,,,5000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,48006,,OTRAS AYUDAS AL DESARROLLO,15000.0,15000.0,,,15000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,230,62500,,MOBILIARIO SERVICIOS SOCIALES,0.0,400.0,,,400.0,,,,,400.0,,,,,,,,,,,,,
,2012.0,,,230,62600,,EQUIPO INFORMATICOS SERVICIOS SOCIALES,0.0,728.76,,,728.76,,,,,728.76,,,,,,,,,,,,,
,2012.0,,,230,63200,,REMODELACION CENTRO SERVICIOS SOCIALES,22514.41,30514.41,,,4755.06,,,,,8000.0,,,,,,,,,,,,,
,2012.0,,,231,13000,,RETR. PERS. LAB. C. ATT. TEMPRANA,10272.64,10272.64,,,9031.36,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,13100,,RETR. PERS. LAB. TEMP. C.ATT. TEMPRANA,30999.78,30999.78,,,28785.51,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,22000,,MAT. OFICINA C.ATT. TEMPRANA Y C. DIA LAS SALINAS,3000.0,3000.0,,,587.81,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,22199,,GASTOS DIV.  C.ATT. TEMPRANA Y C. DIA LAS SALINAS,3000.0,3000.0,,,2015.47,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,22300,,VIAJES CENTRO DE DIA LAS SALINAS,1500.0,1500.0,,,500.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,22609,,CERTAMENES CENTRO DE DIA LAS SALINAS,1000.0,1000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,22703,,GESTION CENTRO DE DIA LAS SALINAS,153000.0,153000.0,,,153970.56,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,22704,,COMEDOR CENTRO DE DIA LAS SALINAS,29850.0,29850.0,,,28098.35,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,231,62300,,ACOMETIDA ELECTRICA CENTRO DIA LAS SALINAS,4000.0,4000.0,,,3425.01,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,232,21300,,MTO. MAQUINARIA C. ESTANCIAS DIURNAS,1000.0,1000.0,,,274.89,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,232,22103,,COMBUSTIBLE CALEFACCION C.E.D.,0.0,0.0,,,47.49,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,232,22609,,ACTIVIDADES C.ESTANCIAS DIURNAS,1000.0,1000.0,,,30.49,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,232,22703,,GESTION C.ESTANCIAS DIURNAS,200200.0,200200.0,,,201192.74,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,232,22709,,SERVICIOS MANUNTENCION  C.ESTANCIAS DIURNAS,11088.0,11088.0,,,8118.95,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,232,62500,,EQUIPAMIENTO CENTRO ESTACIAS DIURNAS,4000.0,4000.0,,,3614.41,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,21300,,MTO. CENTRO MAYORES,1000.0,1000.0,,,976.23,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22001,,PRENSA Y REVISTAS Y MAT. OFICINA MAYORES,0.0,0.0,,,795.9,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22090,,PRENSA Y REVISTAS CENTRO MAYORES (R.E),339.0,339.0,,,519.6,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22300,,EXCURSIONES MAYORES,4500.0,4500.0,,,260.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22500,,S.G.A.E.,0.0,0.0,,,130.08,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22609,,FESTEJOS  MAYORES,12100.0,12100.0,,,9513.43,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22690,,ACTIVIDADES MAYORES (R.E),869.0,869.0,,,1643.66,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22699,,"ACTIVIDADES -NAVIDAD, CARNAVAL Y SEMANA  MAYORES-",12000.0,15300.0,,,17173.99,,,,,3300.0,,,,,,,,,,,,,
,2012.0,,,233,22701,,ORGANIZ. C.MAYORES (CONSERJES),15400.0,15400.0,,,15400.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,22703,,TALLERES C.MAYORES,15600.0,15600.0,,,17320.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,48000,,PREMIOS CONCURSOS MAYORES,2000.0,2000.0,,,930.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,233,62500,,MOBILIARIO CENTRO MAYORES,3600.0,300.0,,,243.92,,,,,-3300.0,,,,,,,,,,,,,
,2012.0,,,233,62590,,MOBILIARIO CENTRO MAYORES (R.E),1359.36,1359.36,,,1359.36,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,12000,,RETRIB. BASICAS MUJER,26438.38,26438.38,,,11844.59,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,12100,,COMPLEM. DESTINO MUJER,13320.4,13320.4,,,5199.79,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,12101,,COMPLEM. ESPECIFICO MUJER,15732.79,15732.79,,,4631.11,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,13000,,RETRIB. PERS. LABORAL MUJER,1851.71,1851.71,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,13100,,RETRIBUC. PERS. LABORAL TEMP. MUJER,26991.86,26991.86,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,22000,,MATERIAL OFICINA C.MUJER,2000.0,2000.0,,,2912.82,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,22300,,VIAJES CONCEJ. MUJER,0.0,0.0,,,300.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,22602,,PUBLICIDAD EN MEDIOS C.MUJER,0.0,0.0,,,959.74,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,22603,,GASTOS C.A.V.I.,2500.0,2210.0,,,865.98,,,,,-290.0,,,,,,,,,,,,,
,2012.0,,,234,22609,,PLAN DE IGUALDAD Y DIA INTER. MUJER,8360.0,8360.0,,,6827.07,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,22699,,GASTO CORRIENTE MUJER,2000.0,2000.0,,,1357.82,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,22706,,CURSOS C.MUJER,8000.0,8000.0,,,7528.18,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,24000,,EDICIONES Y FOLLETOS CONCEJ. MUJER,0.0,0.0,,,730.6,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,48000,,SUBVENCIONES ASOCIAC. MUJER,7700.0,7700.0,,,7700.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,234,48001,,PREMIOS DIA INTERNACIONAL MUJER Y OTROS,640.0,930.0,,,930.0,,,,,290.0,,,,,,,,,,,,,
,2012.0,,,241,12000,,RETRIB. BASICAS EMPLEO,82098.93,82098.93,,,60564.86,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,12100,,COMPLEMENTO DESTINO EMPLEO,46189.36,46189.36,,,28820.89,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,12101,,COMPLEMENTO ESPECIFICO EMPLEO,51803.92,51803.92,,,32719.12,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,13100,,RETRIB. PERSONAL LAB. TEMP.  EMPLEO-ADL-,33355.7,33355.7,,,53305.48,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,22000,,MATERIAL OFICINA EMPLEO,5000.0,5000.0,,,2255.83,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,22101,,SUMINISTRO DE AGUA EMPLEO,0.0,0.0,,,163.71,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,22602,,PUBLICIDAD EN MEDIOS C.EMPLEO,0.0,0.0,,,3748.2,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,22609,,CURSOS FPO DE APLICACIONES INFORMATICAS,20790.0,63202.5,,,19923.09,,,,,42412.5,,,,,,,,,,,,,
,2012.0,,,241,22610,,OTROS CURSOS EMPLEO,10000.0,10000.0,,,10018.7,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,22699,,GASTOS CORRIENTES EMPLEO,7000.0,6339.2,,,2754.02,,,,,-660.8,,,,,,,,,,,,,
,2012.0,,,241,24000,,EDICIONES Y PUBLICACIONES EMPLEO,0.0,0.0,,,177.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,47900,,CUOTA PARTICIPACIÓN INTEGRAL,1046.15,1046.15,,,212.1,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,48000,,SUBVENCIONES PLANES EMPLEO,20000.0,20000.0,,,19100.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,241,62300,,FUENTE REFRIGERADORA EMPLEO,0.0,660.8,,,660.8,,,,,660.8,,,,,,,,,,,,,
,2012.0,,,242,22199,,MATERIALES TALLER EMPLEO 2010/2011,6000.0,6000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,242,62260,,INVERSIONES T.E. (I.R.),0.0,2282.25,,,0.0,,,,,2282.25,,,,,,,,,,,,,
,2012.0,,,313,13100,,RETRIB. PERSONAL LABORAL TEMP. SANIDAD,1472.16,1472.16,,,985.75,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,22113,,MANUTENCION DE ANIMALES,1000.0,1000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,22602,,CAMPAÑA SENSIBILIZACION SANIDAD,5000.0,1743.95,,,0.0,,,,,-3256.05,,,,,,,,,,,,,
,2012.0,,,313,22609,,PROGRAMA DROGODEPENDENCIAS,14000.0,14000.0,,,17545.7,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,22610,,GASTOS CTES. SANIDAD,4000.0,4000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,22699,,OTROS GASTOS DIVERSOS SANIDAD,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,22700,,DESRATIZACION Y DESINFECCION,14000.0,14000.0,,,14079.96,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,48000,,CONVENIO CRUZ ROJA,50000.0,50000.0,,,50000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,313,62200,,INSTALACION DEL SERVICIO 061,0.0,18824.05,,,18824.05,,,,,18824.05,,,,,,,,,,,,,
,2012.0,,,320,12000,,RETRIB. BASICAS EDUCACION,78874.56,78874.56,,,114245.93,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,12100,,COMPLEMENTO DESTINO EDUCACION,38431.26,38431.26,,,50580.8,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,12101,,COMPLEMENTO ESPECIFICO EDUCACION,70249.62,70249.62,,,82529.28,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,13100,,RETRIB. PERS. LAB. TEMPORAL EDUCACION,8979.6,8979.6,,,12539.79,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,21200,,MTO. COLEGIOS,55000.0,55000.0,,,18682.23,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22103,,COMBUSTIBLE CALEFACCION C.E.I.P,20000.0,20000.0,,,27339.45,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22602,,PUBLICIDAD EN MEDIOS COM. EDUCACION,0.0,0.0,,,489.44,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22606,,PROGRAMA CUALIFICACION PROFESIONAL,45387.0,45387.0,,,11754.29,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22609,,ACTIVIDADES EXTRAESCOLARES,12000.0,12000.0,,,2981.59,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22610,,TALLERES EDUCATIVOS,3500.0,3500.0,,,9358.56,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22612,,ESCUELA OFICIAL DE IDIOMAS,3000.0,3000.0,,,2473.38,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22613,,CURSOS SEDE PERMANENTE UNIVERSIDAD MURCIA,5000.0,5000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22699,,GASTOS CORRIENTE EDUCACION,20000.0,19118.54,,,17349.96,,,,,-881.46,,,,,,,,,,,,,
,2012.0,,,320,22703,,GESTION E.I. GLORIA FUERTES,333792.9,333792.9,,,274618.24,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22707,,GESTION E.I. LOS CEREZOS,122300.0,122300.0,,,116562.29,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22710,,MEDIDAS ALTERNATIVAS A EXPULSION ESCOLAR,18000.0,18000.0,,,18000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22711,,SERVICIO PROXIMIDAD MATUTINO,24500.0,24500.0,,,18274.71,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,22712,,ESCUELA DE VERANO,30000.0,30000.0,,,30209.9,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,24000,,EDICIONES Y PUBLICACIONES EDUCACION,0.0,0.0,,,3401.05,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,48001,,PREMIOS CONCURSO CUENTOS INFANTILES,1500.0,1500.0,,,650.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,48003,,SUBVENCIONES AMPAS,8000.0,8000.0,,,6400.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,48005,,BECAS ERASMUS E ILA,5000.0,5000.0,,,4850.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,62260,,OBRAS EN COLEGIOS PUBLICOS (I.R.),0.0,5283.49,,,3377.52,,,,,5283.49,,,,,,,,,,,,,
,2012.0,,,320,62262,,ACTUACIONES EN COLEGIOS PUBL. (I.R.),0.0,46023.65,,,27797.6,,,,,46023.65,,,,,,,,,,,,,
,2012.0,,,320,62500,,MOBILIARIO EDUCACION,0.0,881.46,,,881.46,,,,,881.46,,,,,,,,,,,,,
,2012.0,,,320,63200,,REFORMAS EN E.I. LOS CEREZOS,6000.0,6000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,320,63260,,REFORMA ELECTRICA EN COLEGIOS (I.R.),0.0,85.4,,,0.0,,,,,85.4,,,,,,,,,,,,,
,2012.0,,,320,63300,,REFORMA INSTALACION ELECTRICA EN COLEGIOS,30000.0,30000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,12000,,RETRIB. BASICAS CULTURA,73669.4,73669.4,,,57673.79,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,12100,,COMPLEM. DESTINO CULTURA,39360.15,39360.15,,,26117.72,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,12101,,COMPLEMENTO ESPECIFICO CULTURA,45429.34,45429.34,,,29611.92,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,13000,,RETRIB. PERSONAL LABORAL CULTURA,17685.5,17685.5,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,13100,,RETRIB. PERS. LABORAL TEMPORAL CULTURA,23346.96,23346.96,,,36074.97,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,20200,,ARRENTO. CINE VELASCO,36000.0,36000.0,,,32906.36,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22103,,COMBUSTIBLE CALEFAC.. EDIF. CULTURA,10000.0,10000.0,,,15.53,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22601,,GASTOS FUNCIONAMIENTO  CULTURA,8000.0,8000.0,,,2850.66,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22602,,PUBLICIDAD EN MEDIOS C.CULTURA,0.0,0.0,,,6990.15,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22609,,VIAJES C.CULTURA,4000.0,4000.0,,,713.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22690,,GASTO CTE. CULTURA (R.E),333.27,333.27,,,333.27,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22699,,FERIAS NACIONALES E INTERNACIONALES,3500.0,3500.0,,,475.11,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,22703,,RAIDER CINE VELASCO,30000.0,30000.0,,,30254.2,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,330,24000,,EDICIONES Y PUBLICACIONES C.CULTURA,5000.0,5000.0,,,11963.39,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,21600,,MTO. PROG. INFORMATICO ARCHIVO Y BIBLIOTECA,1500.0,1500.0,,,832.2,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,22001,,MATERIAL DIDACTICO BIBLIOTECA Y ARCHIVO,1500.0,1440.0,,,72.53,,,,,-60.0,,,,,,,,,,,,,
,2012.0,,,332,22600,,GASTOS DIVERSOS BIBLIOTECA,0.0,0.0,,,397.95,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,22609,,ACTIV. FOMENTO DE LA LECTURA,2000.0,2000.0,,,3007.62,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,22610,,TALLERES INFANTILES ARCHIVO Y BIBLIOTECA,3000.0,3000.0,,,420.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,22611,,FONDO BIBLIOGRAFICO,14000.0,14000.0,,,12209.54,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,22699,,FUNCIONAMIENTO ARCHIVO MPAL.,5000.0,5000.0,,,2705.74,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,48000,,BECAS SALA DE ESTUDIO,3000.0,3060.0,,,3060.0,,,,,60.0,,,,,,,,,,,,,
,2012.0,,,332,48002,,PREMIOS CONCURSOS CULTURA,2200.0,2200.0,,,1625.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,332,62500,,EQUIPAMIENTO ARCHIVO MPAL.,5000.0,5000.0,,,1910.62,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,21600,,"MTO. PROG. INFORM., PAG. WEB Y ENTRADAS MUSEO",4000.0,4000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,22601,,ATENCIONES PROTOCOLARIAS MUSEO LOS BAÑOS,0.0,0.0,,,1699.23,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,22609,,ACTIVIDADES EN EL MUSEO LOS BAÑOS,10000.0,10000.0,,,10052.47,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,22699,,GTOS. MTO. MUSEO LOS BAÑOS,8700.0,8700.0,,,13638.62,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,22799,,GUIA MUSEO Y ATENCION AL PUBLICO,6000.0,6000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,24000,,EDICIONES Y FOLLETOS MUSEO,3000.0,3000.0,,,5232.96,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,48000,,CONVENIO UNIVERSIDAD DEL MAR,7000.0,7000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,333,61960,,ACTUAC. MUSEO LOS BAÑOS (I.R.),0.0,11837.93,,,11769.68,,,,,11837.93,,,,,,,,,,,,,
,2012.0,,,333,62360,,SALVAESCALERAS MUSEO LOS BAÑOS (I.R.),0.0,17499.6,,,17499.6,,,,,17499.6,,,,,,,,,,,,,
,2012.0,,,333,62500,,EQUIPAMIENTO MUSEO,5000.0,5000.0,,,1140.52,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22400,,SEGUROS EXPOSICIONES CULTURA Y OTROS,0.0,0.0,,,1040.86,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22500,,SGAE,0.0,0.0,,,3838.77,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22601,,GASTOS DE PROTOCOLO CULTURA,0.0,1100.0,,,8226.83,,,,,1100.0,,,,,,,,,,,,,
,2012.0,,,334,22609,,TEATRO,40000.0,40000.0,,,50802.2,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22610,,MUSICA,15000.0,15000.0,,,11612.12,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22611,,CINE,9000.0,9000.0,,,118.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22612,,EXPOSICIONES C.CULTURA,15000.0,15000.0,,,22791.68,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22613,,CERTAMENES CULTURA,17000.0,17000.0,,,6135.47,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,22614,,TALLERES C.CULTURA,11434.0,11084.0,,,1675.0,,,,,-350.0,,,,,,,,,,,,,
,2012.0,,,334,48000,,CONVENIO JUNTA DE COFRADIAS,57000.0,57000.0,,,57000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,48001,,CONVENIO GRUPOS FOLCLORICOS,10000.0,10000.0,,,10000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,48002,,CONVENIO ESCUELA DE MUSICA,65256.6,65256.6,,,65051.76,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,48003,,CONVENIO BANDA DE MUSICA,10000.0,10000.0,,,9999.96,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,48004,,CONVENIO AGRUPACION CORAL DE ALHAMA,5000.0,5000.0,,,5000.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,334,48005,,SUBVENCION HERMANDAD VIRGEN DEL ROSARIO,1500.0,400.0,,,400.0,,,,,-1100.0,,,,,,,,,,,,,
,2012.0,,,334,48006,,PREMIOS CERTAMENES Y CONCURSOS CULTURA,8300.0,12050.0,,,11970.73,,,,,3750.0,,,,,,,,,,,,,
,2012.0,,,334,64000,,DECLARACION INTERES TURISTICO NACIONAL SEMANA SANT,3000.0,3000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,336,13100,,PERS. LAB. TEMP. EXCAVACIONES ARQUEOLOGICAS,72300.34,72300.34,,,73934.42,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,336,22199,,MATERIAL EXCAVACIONES ARQUEOLOGICAS,10000.0,10000.0,,,9812.78,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,336,61960,,RECUPERACION PATRIMONIO (I.R.),0.0,18096.81,,,18096.81,,,,,18096.81,,,,,,,,,,,,,
,2012.0,,,336,62260,,RESTAURAC. MURALLA NORTE CASTILLO (I.R.),0.0,121284.89,,,121284.89,,,,,121284.89,,,,,,,,,,,,,
,2012.0,,,336,63260,,REHABILITAC. CASA LAS MENAS (I.R.),0.0,290768.42,,,270293.81,,,,,290768.42,,,,,,,,,,,,,
,2012.0,,,336,68200,,RESTAURACION RECINTO INFERIOR CASTILLO ALHAMA,1638823.09,1638823.09,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,336,68201,,CIERRE DE MURALLA RECINTO INTERMED. CASTILLO,0.0,20000.0,,,0.0,,,,,20000.0,,,,,,,,,,,,,
,2012.0,,,337,12000,,RETRIB. BASICAS JUVENTUD,39484.54,39484.54,,,32989.02,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,12100,,COMPLEMENTO DESTINO JUVENTUD,22028.54,22028.54,,,15032.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,12101,,COMPLEMENTO ESPECIFICO JUVENTUD,24187.43,24187.43,,,16568.96,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,13100,,RETRIB. PERS. LAB. TEMPORAL JUVENTUD,0.0,0.0,,,1396.83,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22000,,MATERIAL OFICINA JUVENTUD,1000.0,1000.0,,,141.1,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22602,,PUBLICIDAD EN MEDIOS C.JUVENTUD,0.0,0.0,,,1870.46,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22609,,ACTIVIDADES INFANTILES Y JUVENILES,11200.0,11200.0,,,12837.36,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22610,,LUDOTECA LA COMETA ALEGRE,8500.0,8500.0,,,7652.65,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22611,,INFORMACION Y FORMACION C.JUVENTUD,8200.0,6200.0,,,0.0,,,,,-2000.0,,,,,,,,,,,,,
,2012.0,,,337,22612,,REYES MAGOS,1000.0,1000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22690,,ACTIVIDADES INFANTILES Y JUVENILES (R.E),937.35,937.35,,,947.05,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22699,,GASTOS CORRIENTES JUVENTUD,1500.0,1500.0,,,878.51,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22790,,PROGRAMAS VARIOS JUVENTUD (R.E),156.0,156.0,,,156.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,22799,,PROGRAMAS VARIOS C.JUVENTUD,22000.0,22000.0,,,19375.88,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,24000,,EDICIONES Y PUBLICACIONES JUVENTUD,2000.0,2000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,
,2012.0,,,337,48000,,CONCURSO C.JUVENTUD,1100.0,1100.0,,,1100.0,,,,,0.0,,,,,,,,,,,,,
