#IDPARTIDA,AÑO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,PARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
10084.0,2016.0,N,,161,22502,,"CANON VERTIDOS, SANEAM. Y OTROS",18000.0,18000.0,17047.22,17047.22,17047.22,15853.13,15853.13,952.78,5.29322222222,0.0,0.0,0.0,0.0,952.78,0.0,0.0,1194.09,0.0,0.0,0.0,94.7067777778,94.7067777778,92.99539749
11096.0,2016.0,N,,161,60900,,INVERSIONES DE SANEAMIENTO. REINCORP. A PMS 2016,0.0,362925.0,0.0,0.0,0.0,0.0,0.0,360000.0,99.1940483571,362925.0,360000.0,2925.0,2925.0,362925.0,0.0,0.0,0.0,0.0,0.0,2925.0,0.0,0.0,0.0
10566.0,2016.0,N,,1621,22700,,"RECOGIDA DE ENSERES, AVIFAUNA Y ANIMALES",25700.0,25700.0,24709.06,24709.06,24709.06,21762.71,21762.71,990.94,3.85579766537,0.0,0.0,0.0,0.0,990.94,0.0,0.0,2946.35,0.0,0.0,0.0,96.1442023346,96.1442023346,88.0758312943
10085.0,2016.0,N,,163,22700,,RECOGIDA R.S.U Y LIMPIEZA VIARIA,1896665.0,1896665.0,1896662.16,1896662.16,1896662.16,1896662.16,1896662.16,2.84,0.000149736511192,0.0,0.0,0.0,0.0,2.84000000008,0.0,0.0,0.0,0.0,0.0,0.0,99.9998502635,99.9998502635,100.0
10836.0,2016.0,N,,163,22701,,TRATAMIENTO Y ELIMINACION DE R.S.U.,268979.07,268979.07,289311.14,289311.14,289311.14,265035.54,265035.54,-20332.07,-7.55897847368,0.0,0.0,0.0,0.0,-20332.07,0.0,0.0,24275.6,0.0,0.0,0.0,107.558978474,107.558978474,91.6091720492
10215.0,2016.0,N,,165,20300,,INSTALACIONES ELECTRICAS ACTOS EVENTUALES,65000.0,65000.0,36657.41,36657.41,36657.41,36657.41,36657.41,28342.59,43.6039846154,0.0,0.0,0.0,0.0,28342.59,0.0,0.0,0.0,0.0,0.0,0.0,56.3960153846,56.3960153846,100.0
10086.0,2016.0,N,,165,21300,,MTO. ALUMBRADO GENERAL,70000.0,70000.0,52230.5,52230.5,52230.5,50766.13,50766.13,17769.3,25.3847142857,0.0,0.0,0.0,0.2,17769.5,0.0,0.0,1464.37,0.0,0.0,1117.85,74.615,74.615,97.1963316453
10977.0,2016.0,N,,165,21301,,REP. ALUMBRADO PUBLICO POR ROBO Y VANDALISMO,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,15000.0,100.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10978.0,2016.0,N,,165,21388,,(R.E.) MTO. ALUMBRADO,3411.82,6119.16,6119.16,6119.16,6119.16,6119.16,6119.16,0.0,0.0,2707.34,0.0,2707.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10979.0,2016.0,N,,165,22100,,ENERGIA ELECTRICA ALUMBRADO PUBLICO,592513.93,592513.93,502981.5,502981.5,502981.5,468921.6,468921.6,89532.43,15.1106033912,0.0,0.0,0.0,0.0,89532.43,0.0,0.0,34059.9,0.0,0.0,0.0,84.8893966088,84.8893966088,93.2283990564
10087.0,2016.0,N,,165,22501,,TASAS ALUMBRADO PUBLICO,3500.0,3500.0,138.33,138.33,138.33,138.33,138.33,3361.67,96.0477142857,0.0,0.0,0.0,0.0,3361.67,0.0,0.0,0.0,0.0,0.0,138.33,3.95228571429,3.95228571429,100.0
10881.0,2016.0,N,,165,60900,,EFICIENCIA ENERGETICA Bº. LOS DOLORES. POS 2015,0.0,161962.13,111835.36,111835.36,111835.36,111835.36,111835.36,15458.93,9.54478062248,161962.13,136962.13,25000.0,34667.84,50126.77,0.0,0.0,0.0,0.0,0.0,34667.84,69.0503144161,69.0503144161,100.0
11768.0,2016.0,N,,165,60901,,PARDOS 16:MEJORA EFICIENC. ENERGET. BO. SAN PEDRO,0.0,94970.25,0.0,0.0,0.0,0.0,0.0,94970.25,100.0,94970.25,0.0,94970.25,0.0,94970.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10980.0,2016.0,N,,165,61900,,INVERSION ENERGIAS RENOVABLES Y EFIC. ENERGETICA,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25000.0,0.0,-25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10217.0,2016.0,N,,170,12001,,RETRIB.  BASICAS MEDIO AMBIENTE-A2,6517.8,6517.8,0.0,0.0,0.0,0.0,0.0,6517.8,100.0,0.0,0.0,0.0,0.0,6517.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10218.0,2016.0,N,,170,12003,,RETRIB. BASICAS MED.AMBIENTE-C1,13997.5,13997.5,21832.01,21832.01,21832.01,21832.01,21832.01,-7834.51,-55.9707804965,0.0,0.0,0.0,0.0,-7834.51,0.0,0.0,0.0,0.0,0.0,0.0,155.970780497,155.970780497,100.0
10219.0,2016.0,N,,170,12004,,RETRIB. BASICAS MED. AMBIENTE-C2,4830.96,4830.96,0.0,0.0,0.0,0.0,0.0,4830.96,100.0,0.0,0.0,0.0,0.0,4830.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10902.0,2016.0,N,,170,12007,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,1034.03,1034.03,1034.03,1034.03,1034.03,-1034.03,0.0,0.0,0.0,0.0,0.0,-1034.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10220.0,2016.0,N,,170,12100,,COMPLEMENTO DESTINO MEDIO AMBIENTE,13645.45,13645.45,8651.88,8651.88,8651.88,8651.88,8651.88,4993.57,36.5951287792,0.0,0.0,0.0,0.0,4993.57,0.0,0.0,0.0,0.0,0.0,0.0,63.4048712208,63.4048712208,100.0
10221.0,2016.0,N,,170,12101,,COMPLEMENTO ESPECIFICO MEDIO AMBIENTE,17755.58,17755.58,11301.48,11301.48,11301.48,11301.48,11301.48,6454.1,36.3496996437,0.0,0.0,0.0,0.0,6454.1,0.0,0.0,0.0,0.0,0.0,0.0,63.6503003563,63.6503003563,100.0
10222.0,2016.0,N,,170,15000,,PRODUCTIVIDAD FUNCIONARIOS MEDIO AMBIENTE,2128.02,2128.02,3491.94,3491.94,3491.94,3491.94,3491.94,-1363.92,-64.093382581,0.0,0.0,0.0,0.0,-1363.92,0.0,0.0,0.0,0.0,0.0,0.0,164.093382581,164.093382581,100.0
10223.0,2016.0,N,,170,16000,,SEGURIDAD SOCIAL  FUNCIONARIOS MED. AMBIENTE,13966.22,13966.22,10178.14,10178.14,10178.14,10178.14,10178.14,3788.08,27.1231585927,0.0,0.0,0.0,0.0,3788.08,0.0,0.0,0.0,0.0,0.0,0.0,72.8768414073,72.8768414073,100.0
10224.0,2016.0,N,,170,21400,,MTO. BICIALHAMA,10000.0,10000.0,14.52,14.52,14.52,14.52,14.52,9985.48,99.8548,0.0,0.0,0.0,0.0,9985.48,0.0,0.0,0.0,0.0,0.0,0.0,0.1452,0.1452,100.0
10225.0,2016.0,N,,170,22000,,MATERIAL OFICINA MEDIO AMBIENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10981.0,2016.0,N,,170,22100,,ENERGIA ELECTRICA EDIFICIOS MED.AMBIENTE,779.67,779.67,1196.91,1196.91,1196.91,1196.91,1196.91,-417.24,-53.5149486321,0.0,0.0,0.0,0.0,-417.24,0.0,0.0,0.0,0.0,0.0,0.0,153.514948632,153.514948632,100.0
10762.0,2016.0,N,,170,22400,,SEGUROS CONCEJALIA MEDIO AMBIENTE,400.0,400.0,345.03,345.03,345.03,345.03,345.03,54.97,13.7425,0.0,0.0,0.0,0.0,54.97,0.0,0.0,0.0,0.0,0.0,0.0,86.2575,86.2575,100.0
10226.0,2016.0,N,,170,22500,,TASA MTO. UMBRIA CARRASCOY,500.0,500.0,150.45,150.45,150.45,150.45,150.45,349.55,69.91,0.0,0.0,0.0,0.0,349.55,0.0,0.0,0.0,0.0,0.0,0.0,30.09,30.09,100.0
10940.0,2016.0,N,,170,22602,,CAMPAÑAS INFORMATIVAS MEDIO AMBIENTE,0.0,0.0,1318.9,1318.9,1318.9,1318.9,1318.9,-1318.9,0.0,0.0,0.0,0.0,0.0,-1318.9,0.0,0.0,0.0,0.0,0.0,1318.9,0.0,0.0,100.0
10227.0,2016.0,N,,170,22609,,SENDALHAMA Y EDUCACION Y PROMOCION AMBIENTAL,15000.0,15000.0,3908.39,3908.39,3908.39,3141.03,3141.03,11091.61,73.9440666667,0.0,0.0,0.0,0.0,11091.61,0.0,0.0,767.36,0.0,0.0,340.38,26.0559333333,26.0559333333,80.3663401042
10982.0,2016.0,N,,170,22688,,R.E. MTO. Y ACTUALIZACION MICROCHIP,1240.92,1779.25,1671.59,1671.59,1671.59,1671.59,1671.59,107.66,6.05086412814,538.33,0.0,538.33,0.0,107.66,0.0,0.0,0.0,0.0,0.0,0.0,93.9491358719,93.9491358719,100.0
10983.0,2016.0,N,,170,22699,,"ELIMINACION, LIMPIEZA, REGEN. VERTEDEROS Y CONCIEN",15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,15000.0,100.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10228.0,2016.0,N,,170,22700,,RECOGIDA SELECTIVA Y GESTION ECOPARQUE,23600.0,23600.0,10194.98,10194.98,10194.98,10194.98,10194.98,13405.02,56.8009322034,0.0,0.0,0.0,0.0,13405.02,0.0,0.0,0.0,0.0,0.0,0.0,43.1990677966,43.1990677966,100.0
10984.0,2016.0,N,,170,22701,,AUDITORIA ENERGETICA,2652.3,2652.3,0.0,0.0,0.0,0.0,0.0,2652.3,100.0,0.0,0.0,0.0,0.0,2652.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10229.0,2016.0,N,,170,22706,,ACTUACION EN PARCELAS MPALES. INTERES NATURAL,3000.0,3000.0,599.37,599.37,599.37,599.37,599.37,2400.63,80.021,0.0,0.0,0.0,0.0,2400.63,0.0,0.0,0.0,0.0,0.0,599.37,19.979,19.979,100.0
10985.0,2016.0,N,,170,22788,,R.E. RECOGIDA SELECTIVA Y GESTION ECOPARQUE,19062.03,19062.03,19062.03,19062.03,19062.03,19062.03,19062.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11066.0,2016.0,N,,170,22789,,R.E. MTO. HUERTOS ECOLOGICOS FAMILIARES,87.14,87.14,87.14,87.14,87.14,87.14,87.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10230.0,2016.0,N,,170,22799,,GASTOS HUERTOS ECOLOGICOS FAMILIARES,12000.0,12000.0,16869.09,16869.09,16869.09,16868.32,16868.32,-5010.3,-41.7525,0.0,0.0,0.0,141.21,-4869.09,0.0,0.0,0.77,0.0,0.0,7344.38,140.57575,140.57575,99.9954354384
10231.0,2016.0,N,,170,24000,,EDICIONES Y DIVULGACION MEDIO AMBIENTAL,1000.0,1000.0,242.0,242.0,242.0,242.0,242.0,758.0,75.8,0.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,242.0,24.2,24.2,100.0
10129.0,2016.0,N,,170,48000,,"CONVENIO HUERTOS ECOLOG. FAMIL. ""LA ALMAJARA""",6510.0,6510.0,0.0,0.0,0.0,0.0,0.0,6510.0,100.0,0.0,0.0,0.0,0.0,6510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10136.0,2016.0,N,,170,48001,,SUBVENCIONES PARA ACTIV. DIVULGACION AMBIENTAL,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,100.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10986.0,2016.0,N,,170,62101,,CREACION SENDEROS ECOTURISTICOS,4000.0,4000.0,1730.3,1730.3,1730.3,1730.3,1730.3,2269.7,56.7425,0.0,0.0,0.0,0.0,2269.7,0.0,0.0,0.0,0.0,0.0,1730.3,43.2575,43.2575,100.0
10987.0,2016.0,N,,170,62304,,PROYECTO MEDEEA,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,7000.0,100.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10233.0,2016.0,N,,171,12003,,RETRIB. BASICAS P. Y  JARDINES-C1,4991.91,4991.91,0.0,0.0,0.0,0.0,0.0,4991.91,100.0,0.0,0.0,0.0,0.0,4991.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10234.0,2016.0,N,,171,12004,,RETRIB. BASICAS P. Y JARDINES-C2,28928.64,28928.64,13439.92,13439.92,13439.92,13439.92,13439.92,15488.72,53.5411274087,0.0,0.0,0.0,0.0,15488.72,0.0,0.0,0.0,0.0,0.0,0.0,46.4588725913,46.4588725913,100.0
10235.0,2016.0,N,,171,12005,,RETRIB. BASICAS P. Y JARDINES-E,29823.58,29823.58,24178.2,24178.2,24178.2,24178.2,24178.2,5645.38,18.9292499425,0.0,0.0,0.0,0.0,5645.38,0.0,0.0,0.0,0.0,0.0,0.0,81.0707500575,81.0707500575,100.0
10903.0,2016.0,N,,171,12007,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,3242.56,3242.56,3242.56,3242.56,3242.56,-3242.56,0.0,0.0,0.0,0.0,0.0,-3242.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10236.0,2016.0,N,,171,12100,,COMPLEM. DESTINO PARQUES Y JARDINES,30731.75,30731.75,12450.36,12450.36,12450.36,12450.36,12450.36,18281.39,59.4869800776,0.0,0.0,0.0,0.0,18281.39,0.0,0.0,0.0,0.0,0.0,0.0,40.5130199224,40.5130199224,100.0
10237.0,2016.0,N,,171,12101,,COMPLEM. ESPECIFICO PARQUES Y JARDINES,54761.68,54761.68,23029.92,23029.92,23029.92,23029.92,23029.92,31731.76,57.9451908707,0.0,0.0,0.0,0.0,31731.76,0.0,0.0,0.0,0.0,0.0,0.0,42.0548091293,42.0548091293,100.0
10238.0,2016.0,N,,171,13000,,PERSONAL LABORAL FIJO P. Y JARDINES,39268.6,39268.6,42027.24,42027.24,42027.24,42027.24,42027.24,-2758.64,-7.02505309586,0.0,0.0,0.0,0.0,-2758.64,0.0,0.0,0.0,0.0,0.0,0.0,107.025053096,107.025053096,100.0
10915.0,2016.0,N,,171,13002,,RECUPERACION PAGA EXTRA DIC.2012,0.0,0.0,1958.62,1958.62,1958.62,1958.62,1958.62,-1958.62,0.0,0.0,0.0,0.0,0.0,-1958.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10853.0,2016.0,N,,171,13100,,PERS. LABORAL TEMPORAL P. Y JARDINES,2753.27,2753.27,8547.06,8547.06,8547.06,8547.06,8547.06,-5793.79,-210.433048702,0.0,0.0,0.0,0.0,-5793.79,0.0,0.0,0.0,0.0,0.0,0.0,310.433048702,310.433048702,100.0
10239.0,2016.0,N,,171,15000,,PRODUCTIVIDAD FUNCIONARIOS P. Y JARDINES,5596.41,5596.41,8543.16,8543.16,8543.16,8543.16,8543.16,-2946.75,-52.6542908758,0.0,0.0,0.0,0.0,-2946.75,0.0,0.0,0.0,0.0,0.0,0.0,152.654290876,152.654290876,100.0
10240.0,2016.0,N,,171,15001,,PRODUCTIVIDAD LABORALES P.YJARDINES,1472.57,1472.57,4039.21,4039.21,4039.21,4039.21,4039.21,-2566.64,-174.296637851,0.0,0.0,0.0,0.0,-2566.64,0.0,0.0,0.0,0.0,0.0,0.0,274.296637851,274.296637851,100.0
10241.0,2016.0,N,,171,16000,,SEGURIDAD SOCIAL FUNCIONARIOS P. Y JARDINES,44751.08,44751.08,24904.87,24904.87,24904.87,24904.87,24904.87,19846.21,44.3480023275,0.0,0.0,0.0,0.0,19846.21,0.0,0.0,0.0,0.0,0.0,0.0,55.6519976725,55.6519976725,100.0
10242.0,2016.0,N,,171,16001,,SEG. SOCIAL PERSONAL LABORAL P. Y JARDINES,14515.91,14515.91,14638.89,14638.89,14638.89,14638.89,14638.89,-122.98,-0.847208338988,0.0,0.0,0.0,0.0,-122.98,0.0,0.0,0.0,0.0,0.0,0.0,100.847208339,100.847208339,100.0
10243.0,2016.0,N,,171,21000,,MTO. GRAL. P. Y JARDINES,40000.0,40000.0,23233.75,23233.75,23233.75,20993.17,20993.17,16064.45,40.161125,0.0,0.0,0.0,701.8,16766.25,0.0,0.0,2240.58,0.0,0.0,13695.99,58.084375,58.084375,90.3563565933
10837.0,2016.0,N,,171,21001,,CONTRATO MANTENIM. Y LIMPIEZA ZONAS VERDES,185000.0,185000.0,160007.4,160007.4,160007.4,160007.4,160007.4,24992.6,13.5095135135,0.0,0.0,0.0,0.0,24992.6,0.0,0.0,0.0,0.0,0.0,0.0,86.4904864865,86.4904864865,100.0
10988.0,2016.0,N,,171,21088,,R.E. MTO. GRAL. PARQUES Y JARDINES,33.88,33.88,33.88,33.88,33.88,33.88,33.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10244.0,2016.0,N,,171,21300,,MTO. JUEGOS INFANTILES EN P. Y JARDINES,10000.0,10000.0,15813.4,15813.4,15813.4,13914.06,13914.06,-5813.4,-58.134,0.0,0.0,0.0,0.0,-5813.4,0.0,0.0,1899.34,0.0,0.0,4801.19,158.134,158.134,87.9890472637
11146.0,2016.0,N,,171,22105,,PRODUCTOS ALIMENTICIOS PAJAROS JARDIN,0.0,0.0,96.16,96.16,96.16,0.0,0.0,-96.16,0.0,0.0,0.0,0.0,0.0,-96.16,0.0,0.0,96.16,0.0,0.0,0.0,0.0,0.0,0.0
10245.0,2016.0,N,,171,22699,,FUMIGACION Y PODAS P. Y JARDINES,20000.0,20000.0,13002.4,13002.4,13002.4,13002.4,13002.4,6997.6,34.988,0.0,0.0,0.0,0.0,6997.6,0.0,0.0,0.0,0.0,0.0,3630.0,65.012,65.012,100.0
11121.0,2016.0,N,,171,22702,,SERV. PROFES. DE INGENIERO TEC. AGRICOLA,0.0,0.0,4698.26,4698.26,4698.26,4698.26,4698.26,-4698.26,0.0,0.0,0.0,0.0,0.0,-4698.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10989.0,2016.0,N,,171,22706,,VISADO PLAN ANUAL TRAT. FITOSANITARIOS,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10246.0,2016.0,N,,171,22799,,GESTION RESIDUOS VEGETALES EN JARDINES,3000.0,3000.0,2238.5,2238.5,2238.5,2238.5,2238.5,761.5,25.3833333333,0.0,0.0,0.0,0.0,761.5,0.0,0.0,0.0,0.0,0.0,0.0,74.6166666667,74.6166666667,100.0
10896.0,2016.0,N,,171,60900,,"PASEO LA CUBANA, AMPLIAC. JARDIN LA CUBANA",0.0,256000.0,0.0,0.0,0.0,0.0,0.0,256000.0,100.0,256000.0,256000.0,0.0,0.0,256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11088.0,2016.0,N,,171,62300,,"EQUIP. P. Y JARDINES,JUEGOS Y PIPICAN",30000.0,30000.0,25723.21,25723.21,25723.21,25723.21,25723.21,4231.79,14.1059666667,0.0,0.0,0.0,45.0,4276.79,0.0,0.0,0.0,0.0,0.0,4114.05,85.7440333333,85.7440333333,100.0
11785.0,2016.0,N,,1711,12001,,RETRIBUCIONES BASICAS FUNCIONARIOS T.E. A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11787.0,2016.0,N,,1711,12100,,COMPLEMENTO DESTINO FUNCIONARIOS T.E.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11789.0,2016.0,N,,1711,12101,,COMPLEMENTO ESPECIFICO FUNCIONARIOS T.E.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792.0,2016.0,N,,1711,13100,,RETRIBUCIONES ALUMNOS T.E.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11843.0,2016.0,N,,1711,15000,,PRODUCTIVIDAD FUNCIONARIOS T.E.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11791.0,2016.0,N,,1711,16000,,SEGURIDAD SOCIAL FUNCIONARIOS T.E.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11793.0,2016.0,N,,1711,16001,,SEGURIDAD SOCIAL ALUMNOS T.E.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11794.0,2016.0,N,,1711,21002,,TRABAJOS Y SUMINISTROS PARQUES Y ZONAS VERDES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10247.0,2016.0,N,,221,16009,,ACCIDENTE Y COMPLEMENTO ACCIDENTE,65000.0,65000.0,183110.52,183110.52,183110.52,183110.52,183110.52,-118110.52,-181.708492308,0.0,0.0,0.0,0.0,-118110.52,0.0,0.0,0.0,0.0,1305.34,0.0,281.708492308,281.708492308,100.0
10248.0,2016.0,N,,221,16104,,INDEMNIZACION POR JUBILACION,17599.25,17599.25,17522.99,17522.99,17522.99,17522.99,17522.99,76.26,0.433313919627,0.0,0.0,0.0,0.0,76.26,0.0,0.0,0.0,0.0,0.0,0.0,99.5666860804,99.5666860804,100.0
10249.0,2016.0,N,,221,16200,,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,33551.53,33551.53,12529.88,12529.88,12529.88,12529.88,12529.88,21021.65,62.654817828,0.0,0.0,0.0,0.0,21021.65,0.0,0.0,0.0,0.0,0.0,352.0,37.345182172,37.345182172,100.0
10250.0,2016.0,N,,221,16204,,ACCION SOCIAL,20000.0,20000.0,8808.95,8808.95,8808.95,8808.95,8808.95,11191.05,55.95525,0.0,0.0,0.0,0.0,11191.05,0.0,0.0,0.0,0.0,0.0,6630.8,44.04475,44.04475,100.0
10251.0,2016.0,N,,221,16400,,COMPLEMENTO FAMILIAR,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10444.0,2016.0,N,,2310,12000,,RETRIB. BASICAS S.SOCIALES-A1,24516.81,24516.81,10548.85,10548.85,10548.85,10548.85,10548.85,13967.96,56.9729911844,0.0,0.0,0.0,0.0,13967.96,0.0,0.0,0.0,0.0,0.0,0.0,43.0270088156,43.0270088156,100.0
10445.0,2016.0,N,,2310,12001,,RETRIB. BASICAS S.SOCIALES-A2,60932.24,60932.24,38207.47,38207.47,38207.47,38207.47,38207.47,22724.77,37.2951494972,0.0,0.0,0.0,0.0,22724.77,0.0,0.0,0.0,0.0,0.0,0.0,62.7048505028,62.7048505028,100.0
10446.0,2016.0,N,,2310,12003,,RETRIB. BASICAS S.SOCIALES-C1,4991.91,4991.91,0.0,0.0,0.0,0.0,0.0,4991.91,100.0,0.0,0.0,0.0,0.0,4991.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10447.0,2016.0,N,,2310,12004,,RETRIB. BASICAS S.SOCIALES-C2,19705.5,19705.5,23427.78,23427.78,23427.78,23427.78,23427.78,-3722.28,-18.8895486032,0.0,0.0,0.0,0.0,-3722.28,0.0,0.0,0.0,0.0,0.0,0.0,118.889548603,118.889548603,100.0
10904.0,2016.0,N,,2310,12007,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,3874.4,3874.4,3874.4,3874.4,3874.4,-3874.4,0.0,0.0,0.0,0.0,0.0,-3874.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10448.0,2016.0,N,,2310,12100,,COMPLEMENTO DESTINO S.SOCIALES,63979.15,63979.15,31661.96,31661.96,31661.96,31661.96,31661.96,32317.19,50.5120652588,0.0,0.0,0.0,0.0,32317.19,0.0,0.0,0.0,0.0,0.0,0.0,49.4879347412,49.4879347412,100.0
10449.0,2016.0,N,,2310,12101,,COMPL. ESPECIFICO S.SOCIALES,68612.24,68612.24,32750.22,32750.22,32750.22,32750.22,32750.22,35862.02,52.267671191,0.0,0.0,0.0,0.0,35862.02,0.0,0.0,0.0,0.0,0.0,0.0,47.732328809,47.732328809,100.0
10916.0,2016.0,N,,2310,13002,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,7179.73,7179.73,7179.73,7179.73,7179.73,-7179.73,0.0,0.0,0.0,0.0,0.0,-7179.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10450.0,2016.0,N,,2310,13100,,PERSONAL LABORAL TEMPORAL  SERV. SOCIALES,159769.78,159769.78,159516.6,159516.6,159516.6,159516.6,159516.6,253.18,0.158465512064,0.0,0.0,0.0,0.0,253.18,0.0,0.0,0.0,0.0,0.0,0.0,99.8415344879,99.8415344879,100.0
10451.0,2016.0,N,,2310,15000,,PRODUCTIVIDAD FUNCIONARIOS SERVICIOS SOCIALES,9102.67,9102.67,4934.04,4934.04,4934.04,4934.04,4934.04,4168.63,45.7956841234,0.0,0.0,0.0,0.0,4168.63,0.0,0.0,0.0,0.0,0.0,0.0,54.2043158766,54.2043158766,100.0
10452.0,2016.0,N,,2310,15001,,PRODUCTIVAD LABORALES SERV. SOCIALES,5720.53,5720.53,10128.74,10128.74,10128.74,10128.74,10128.74,-4408.21,-77.0594682661,0.0,0.0,0.0,0.0,-4408.21,0.0,0.0,0.0,0.0,0.0,0.0,177.059468266,177.059468266,100.0
10453.0,2016.0,N,,2310,16000,,SEGURIDAD SOCIAL FUNCIONARIOS S.SOCIALES,64213.4,64213.4,37749.27,37749.27,37749.27,37749.27,37749.27,26464.13,41.2127842475,0.0,0.0,0.0,0.0,26464.13,0.0,0.0,0.0,0.0,0.0,0.0,58.7872157525,58.7872157525,100.0
10454.0,2016.0,N,,2310,16001,,SEG. SOCIAL PERSONAL LABORAL SERV.SOCIALES,47532.26,47532.26,53019.3,53019.3,53019.3,53019.3,53019.3,-5487.04,-11.5438230793,0.0,0.0,0.0,0.0,-5487.04,0.0,0.0,0.0,0.0,0.0,0.0,111.543823079,111.543823079,100.0
